Year,DayOfYear,Date,Value
2014,184,2014-07-03,62.83
2014,185,2014-07-04,60.57
2014,186,2014-07-05,61.61
2014,187,2014-07-06,63.82
2014,188,2014-07-07,64.78
2014,189,2014-07-08,59.97
2014,190,2014-07-09,61.54
2014,191,2014-07-10,63.99
2014,192,2014-07-11,60.93
2014,193,2014-07-12,63.63
2014,194,2014-07-13,63.48
2014,195,2014-07-14,65.3
2014,196,2014-07-15,63.32
2014,197,2014-07-16,64.48
2014,198,2014-07-17,58.84
2014,199,2014-07-18,58.0
2014,200,2014-07-19,59.61
2014,201,2014-07-20,59.21
2014,202,2014-07-21,61.4
2014,203,2014-07-22,64.46
2014,204,2014-07-23,63.87
2014,205,2014-07-24,61.92
2014,206,2014-07-25,61.89
2014,207,2014-07-26,62.24
2014,208,2014-07-27,63.18
2014,209,2014-07-28,64.64
2014,210,2014-07-29,67.04
2014,211,2014-07-30,65.0
2014,212,2014-07-31,60.79
2014,213,2014-08-01,59.99
2014,214,2014-08-02,58.0
2014,215,2014-08-03,61.14
2014,216,2014-08-04,63.57
2014,217,2014-08-05,58.83
2014,218,2014-08-06,62.55
2014,219,2014-08-07,69.27
2014,220,2014-08-08,62.49
2014,221,2014-08-09,60.57
2014,222,2014-08-10,66.16
2014,223,2014-08-11,63.22
2014,224,2014-08-12,63.65
2014,225,2014-08-13,64.28
2014,226,2014-08-14,59.91
2014,227,2014-08-15,61.2
2014,228,2014-08-16,61.78
2014,229,2014-08-17,58.0
2014,230,2014-08-18,61.56
2014,231,2014-08-19,61.23
2014,232,2014-08-20,60.37
2014,233,2014-08-21,59.25
2014,234,2014-08-22,59.68
2014,235,2014-08-23,63.0
2014,236,2014-08-24,62.3
2014,237,2014-08-25,62.5
2014,238,2014-08-26,62.8
2014,239,2014-08-27,61.12
2014,240,2014-08-28,61.06
2014,241,2014-08-29,63.62
2014,242,2014-08-30,64.5
2014,243,2014-08-31,65.7
2014,244,2014-09-01,58.47
2014,245,2014-09-02,61.73
2014,246,2014-09-03,61.12
2014,247,2014-09-04,62.97
2014,248,2014-09-05,65.33
2014,249,2014-09-06,65.0
2014,250,2014-09-07,60.16
2014,251,2014-09-08,62.41
2014,252,2014-09-09,66.13
2014,253,2014-09-10,63.46
2014,254,2014-09-11,63.92
2014,255,2014-09-12,60.67
2014,256,2014-09-13,60.49
2014,257,2014-09-14,61.58
2014,258,2014-09-15,61.7
2014,259,2014-09-16,58.37
2014,260,2014-09-17,66.33
2014,261,2014-09-18,60.63
2014,262,2014-09-19,59.46
2014,263,2014-09-20,62.36
2014,264,2014-09-21,62.42
2014,265,2014-09-22,62.64
2014,266,2014-09-23,58.0
2014,267,2014-09-24,63.84
2014,268,2014-09-25,63.77
2014,269,2014-09-26,66.47
2014,270,2014-09-27,65.83
2014,271,2014-09-28,65.69
2014,272,2014-09-29,63.0
2014,273,2014-09-30,61.92
2014,274,2014-10-01,62.99
2014,275,2014-10-02,64.92
2014,276,2014-10-03,65.72
2014,277,2014-10-04,66.96
2014,278,2014-10-05,61.72
2014,279,2014-10-06,63.9
2014,280,2014-10-07,63.29
2014,281,2014-10-08,62.38
2014,282,2014-10-09,63.07
2014,283,2014-10-10,58.0
2014,284,2014-10-11,58.58
2014,285,2014-10-12,59.11
2014,286,2014-10-13,61.53
2014,287,2014-10-14,68.45
2014,288,2014-10-15,62.42
2014,289,2014-10-16,61.09
2014,290,2014-10-17,62.25
2014,291,2014-10-18,61.26
2014,292,2014-10-19,63.41
2014,293,2014-10-20,60.21
2014,294,2014-10-21,61.15
2014,295,2014-10-22,62.93
2014,296,2014-10-23,63.02
2014,297,2014-10-24,64.56
2014,298,2014-10-25,61.32
2014,299,2014-10-26,64.09
2014,300,2014-10-27,62.03
2014,301,2014-10-28,63.19
2014,302,2014-10-29,64.4
2014,303,2014-10-30,64.15
2014,304,2014-10-31,67.81
2014,305,2014-11-01,65.11
2014,306,2014-11-02,63.27
2014,307,2014-11-03,62.38
2014,308,2014-11-04,67.24
2014,309,2014-11-05,67.4
2014,310,2014-11-06,67.27
2014,311,2014-11-07,65.7
2014,312,2014-11-08,61.11
2014,313,2014-11-09,64.46
2014,314,2014-11-10,63.29
2014,315,2014-11-11,70.35
2014,316,2014-11-12,70.15
2014,317,2014-11-13,64.31
2014,318,2014-11-14,63.37
2014,319,2014-11-15,62.14
2014,320,2014-11-16,61.47
2014,321,2014-11-17,62.64
2014,322,2014-11-18,58.58
2014,323,2014-11-19,60.6
2014,324,2014-11-20,61.15
2014,325,2014-11-21,62.16
2014,326,2014-11-22,60.04
2014,327,2014-11-23,60.08
2014,328,2014-11-24,63.27
2014,329,2014-11-25,67.32
2014,330,2014-11-26,63.99
2014,331,2014-11-27,61.8
2014,332,2014-11-28,61.62
2014,333,2014-11-29,59.77
2014,334,2014-11-30,61.97
2014,335,2014-12-01,63.9
2014,336,2014-12-02,60.29
2014,337,2014-12-03,59.61
2014,338,2014-12-04,60.49
2014,339,2014-12-05,60.87
2014,340,2014-12-06,64.31
2014,341,2014-12-07,65.0
2014,342,2014-12-08,64.48
2014,343,2014-12-09,65.52
2014,344,2014-12-10,65.91
2014,345,2014-12-11,59.88
2014,346,2014-12-12,60.67
2014,347,2014-12-13,61.04
2014,348,2014-12-14,60.12
2014,349,2014-12-15,61.15
2014,350,2014-12-16,62.74
2014,351,2014-12-17,61.75
2014,352,2014-12-18,61.51
2014,353,2014-12-19,62.93
2014,354,2014-12-20,61.92
2015,15,2015-01-15,65.09
2015,16,2015-01-16,61.87
2015,17,2015-01-17,61.48
2015,18,2015-01-18,60.98
2015,19,2015-01-19,60.6
2015,20,2015-01-20,60.89
2015,21,2015-01-21,58.3
2015,22,2015-01-22,61.22
2015,23,2015-01-23,64.37
2015,24,2015-01-24,62.47
2015,25,2015-01-25,64.18
2015,26,2015-01-26,63.33
2015,27,2015-01-27,64.81
2015,28,2015-01-28,60.98
2015,29,2015-01-29,61.54
2015,30,2015-01-30,61.0
2015,31,2015-01-31,61.0
2015,32,2015-02-01,59.38
2015,33,2015-02-02,60.7
2015,34,2015-02-03,62.3
2015,35,2015-02-04,63.11
2015,36,2015-02-05,59.21
2015,37,2015-02-06,61.56
2015,38,2015-02-07,61.54
2015,39,2015-02-08,59.74
2015,40,2015-02-09,61.64
2015,41,2015-02-10,62.69
2015,42,2015-02-11,64.34
2015,43,2015-02-12,60.81
2015,44,2015-02-13,62.99
2015,45,2015-02-14,64.32
2015,46,2015-02-15,62.8
2015,47,2015-02-16,59.63
2015,48,2015-02-17,62.46
2015,49,2015-02-18,62.61
2015,50,2015-02-19,60.96
2015,51,2015-02-20,61.07
2015,52,2015-02-21,60.67
2015,53,2015-02-22,63.35
2015,54,2015-02-23,61.47
2015,55,2015-02-24,58.0
2015,56,2015-02-25,59.77
2015,57,2015-02-26,65.8
2015,58,2015-02-27,63.93
2015,59,2015-02-28,60.87
2015,60,2015-03-01,65.99
2015,61,2015-03-02,60.68
2015,62,2015-03-03,61.07
2015,63,2015-03-04,63.16
2015,64,2015-03-05,60.81
2015,65,2015-03-06,59.5
2015,66,2015-03-07,60.15
2015,67,2015-03-08,61.48
2015,68,2015-03-09,62.42
2015,69,2015-03-10,65.14
2015,70,2015-03-11,62.19
2015,71,2015-03-12,62.78
2015,72,2015-03-13,61.15
2015,73,2015-03-14,62.02
2015,74,2015-03-15,58.3
2015,75,2015-03-16,62.05
2015,76,2015-03-17,64.09
2015,77,2015-03-18,63.63
2015,78,2015-03-19,63.74
2015,79,2015-03-20,60.37
2015,80,2015-03-21,61.12
2015,81,2015-03-22,61.2
2015,82,2015-03-23,58.0
2015,83,2015-03-24,63.35
2015,84,2015-03-25,67.38
2015,85,2015-03-26,65.17
2015,86,2015-03-27,63.43
2015,87,2015-03-28,61.53
2015,88,2015-03-29,62.69
2015,89,2015-03-30,68.72
2015,90,2015-03-31,62.8
2015,91,2015-04-01,64.45
2015,92,2015-04-02,63.29
2015,93,2015-04-03,62.82
2015,94,2015-04-04,66.02
2015,95,2015-04-05,63.92
2015,96,2015-04-06,62.6
2015,97,2015-04-07,60.9
2015,98,2015-04-08,61.31
2015,99,2015-04-09,62.89
2015,100,2015-04-10,61.54
2015,101,2015-04-11,58.0
2015,102,2015-04-12,58.66
2015,103,2015-04-13,59.63
2015,104,2015-04-14,59.21
2015,105,2015-04-15,60.65
2015,106,2015-04-16,62.78
2015,107,2015-04-17,59.06
2015,108,2015-04-18,58.0
2015,109,2015-04-19,58.04
2015,110,2015-04-20,60.3
2015,111,2015-04-21,67.43
2015,112,2015-04-22,66.08
2015,113,2015-04-23,67.26
2015,114,2015-04-24,65.7
2015,115,2015-04-25,63.32
2015,116,2015-04-26,58.86
2015,117,2015-04-27,58.0
2015,118,2015-04-28,61.23
2015,119,2015-04-29,61.62
2015,120,2015-04-30,63.87
2015,121,2015-05-01,61.42
2015,122,2015-05-02,58.26
2015,123,2015-05-03,60.08
2015,124,2015-05-04,63.95
2015,125,2015-05-05,59.11
2015,126,2015-05-06,58.0
2015,127,2015-05-07,59.46
2015,128,2015-05-08,64.73
2015,129,2015-05-09,61.47
2015,130,2015-05-10,61.11
2015,131,2015-05-11,61.04
2015,132,2015-05-12,59.8
2015,133,2015-05-13,63.96
2015,134,2015-05-14,62.42
2015,135,2015-05-15,64.5
2015,136,2015-05-16,60.89
2015,137,2015-05-17,60.37
2015,138,2015-05-18,58.0
2015,139,2015-05-19,59.39
2015,140,2015-05-20,61.22
2015,141,2015-05-21,58.0
2015,142,2015-05-22,58.0
2015,143,2015-05-23,58.0
2015,144,2015-05-24,60.78
2015,145,2015-05-25,60.26
2015,146,2015-05-26,58.0
2015,147,2015-05-27,60.05
2015,148,2015-05-28,62.44
2015,149,2015-05-29,62.05
2015,150,2015-05-30,65.08
2015,151,2015-05-31,63.18
2015,152,2015-06-01,60.38
2015,153,2015-06-02,61.76
2015,154,2015-06-03,59.52
2015,155,2015-06-04,62.03
2015,156,2015-06-05,64.12
2015,157,2015-06-06,66.22
2015,158,2015-06-07,63.66
2015,159,2015-06-08,61.72
2015,160,2015-06-09,63.27
2015,161,2015-06-10,62.36
2015,162,2015-06-11,62.55
2015,163,2015-06-12,58.37
2015,164,2015-06-13,59.36
2015,165,2015-06-14,61.43
2015,166,2015-06-15,61.22
2015,167,2015-06-16,64.64
2015,168,2015-06-17,61.69
2015,169,2015-06-18,61.06
2015,170,2015-06-19,63.0
2015,171,2015-06-20,63.4
2015,172,2015-06-21,61.07
2015,173,2015-06-22,61.45
2015,174,2015-06-23,60.05
2015,175,2015-06-24,60.65
2015,176,2015-06-25,66.14
2015,177,2015-06-26,62.93
2015,178,2015-06-27,58.73
2015,179,2015-06-28,58.0
2015,180,2015-06-29,60.67
2015,181,2015-06-30,60.57
2015,182,2015-07-01,62.5
2015,183,2015-07-02,61.48
2015,184,2015-07-03,61.32
2015,185,2015-07-04,64.21
2015,186,2015-07-05,63.51
2015,187,2015-07-06,63.13
2015,188,2015-07-07,62.14
2015,189,2015-07-08,59.94
2015,190,2015-07-09,60.02
2015,191,2015-07-10,58.72
2015,192,2015-07-11,58.0
2015,193,2015-07-12,61.83
2015,194,2015-07-13,62.24
2015,195,2015-07-14,58.0
2015,196,2015-07-15,59.63
2015,197,2015-07-16,63.54
2015,198,2015-07-17,58.58
2015,199,2015-07-18,60.82
2015,200,2015-07-19,64.48
2015,201,2015-07-20,64.57
2015,202,2015-07-21,65.47
2015,203,2015-07-22,63.55
2015,204,2015-07-23,64.39
2015,205,2015-07-24,66.25
2015,206,2015-07-25,58.67
2015,207,2015-07-26,63.82
2015,208,2015-07-27,64.01
2015,209,2015-07-28,62.25
2015,210,2015-07-29,61.37
2015,211,2015-07-30,59.57
2015,212,2015-07-31,61.22
2015,213,2015-08-01,60.78
2015,214,2015-08-02,61.0
2015,215,2015-08-03,60.65
2015,216,2015-08-04,59.03
2015,217,2015-08-05,58.0
2015,218,2015-08-06,62.94
2015,219,2015-08-07,64.26
2015,220,2015-08-08,62.22
2015,221,2015-08-09,61.98
2015,222,2015-08-10,58.0
2015,223,2015-08-11,59.0
2015,224,2015-08-12,60.16
2015,225,2015-08-13,60.73
2015,226,2015-08-14,60.74
2015,227,2015-08-15,63.62
2015,228,2015-08-16,65.23
2015,229,2015-08-17,60.74
2015,230,2015-08-18,63.43
2015,231,2015-08-19,65.08
2015,232,2015-08-20,66.03
2015,233,2015-08-21,65.47
2015,234,2015-08-22,59.69
2015,235,2015-08-23,60.13
2015,236,2015-08-24,64.84
2015,237,2015-08-25,62.39
2015,238,2015-08-26,58.83
2015,239,2015-08-27,61.18
2015,240,2015-08-28,63.55
2015,241,2015-08-29,65.81
2015,242,2015-08-30,62.02
2015,243,2015-08-31,63.02
2015,244,2015-09-01,59.38
2015,245,2015-09-02,64.34
2015,246,2015-09-03,61.32
2015,247,2015-09-04,66.19
2015,248,2015-09-05,60.38
2015,249,2015-09-06,59.85
2015,250,2015-09-07,62.0
2015,251,2015-09-08,60.18
2015,252,2015-09-09,65.69
2015,253,2015-09-10,67.09
2015,254,2015-09-11,66.24
2015,255,2015-09-12,65.05
2015,256,2015-09-13,62.93
2015,257,2015-09-14,63.43
2015,258,2015-09-15,60.82
2015,259,2015-09-16,58.89
2015,260,2015-09-17,59.8
2015,261,2015-09-18,65.3
2015,262,2015-09-19,61.86
2015,263,2015-09-20,58.0
2015,264,2015-09-21,62.44
2015,265,2015-09-22,65.64
2015,266,2015-09-23,61.89
2015,267,2015-09-24,61.29
2015,268,2015-09-25,58.12
2015,269,2015-09-26,61.97
2015,270,2015-09-27,63.21
2015,271,2015-09-28,61.15
2015,272,2015-09-29,63.07
2015,273,2015-09-30,69.0
2015,274,2015-10-01,62.35
2015,275,2015-10-02,61.64
2015,276,2015-10-03,62.31
2015,277,2015-10-04,61.56
2015,278,2015-10-05,60.26
2015,279,2015-10-06,62.0
2015,280,2015-10-07,61.2
2015,281,2015-10-08,60.13
2015,282,2015-10-09,62.61
2015,283,2015-10-10,63.63
2015,284,2015-10-11,62.72
2015,285,2015-10-12,58.3
2015,286,2015-10-13,61.56
2015,287,2015-10-14,62.3
2015,288,2015-10-15,64.54
2015,289,2015-10-16,66.73
2015,290,2015-10-17,63.74
2015,291,2015-10-18,65.77
2015,292,2015-10-19,63.81
2015,293,2015-10-20,63.16
2015,294,2015-10-21,64.17
2015,295,2015-10-22,62.86
2015,296,2015-10-23,64.4
2015,297,2015-10-24,58.0
2015,298,2015-10-25,61.95
2015,299,2015-10-26,64.95
2015,300,2015-10-27,62.49
2015,301,2015-10-28,60.84
2015,302,2015-10-29,61.54
2015,303,2015-10-30,60.71
2015,304,2015-10-31,62.42
2015,305,2015-11-01,61.18
2015,306,2015-11-02,62.85
2015,307,2015-11-03,60.54
2015,308,2015-11-04,61.48
2015,309,2015-11-05,62.17
2015,310,2015-11-06,59.93
2015,311,2015-11-07,62.91
2015,312,2015-11-08,64.45
2015,313,2015-11-09,62.53
2015,314,2015-11-10,61.01
2015,315,2015-11-11,59.61
2015,316,2015-11-12,62.36
2015,317,2015-11-13,65.17
2015,318,2015-11-14,63.74
2015,319,2015-11-15,62.8
2015,320,2015-11-16,59.65
2015,321,2015-11-17,61.75
2015,322,2015-11-18,67.23
2015,323,2015-11-19,63.3
2015,324,2015-11-20,61.32
2015,325,2015-11-21,60.05
2015,326,2015-11-22,58.0
2015,327,2015-11-23,64.87
2015,328,2015-11-24,62.39
2015,329,2015-11-25,58.22
2015,330,2015-11-26,61.64
2015,331,2015-11-27,64.95
2015,332,2015-11-28,62.94
2015,333,2015-11-29,59.19
2015,334,2015-11-30,61.78
2015,335,2015-12-01,64.43
2015,336,2015-12-02,64.04
2015,337,2015-12-03,65.19
2015,338,2015-12-04,61.67
2015,339,2015-12-05,64.07
2015,340,2015-12-06,62.49
2015,341,2015-12-07,62.13
2015,342,2015-12-08,64.31
2015,343,2015-12-09,60.15
2015,344,2015-12-10,58.06
2015,345,2015-12-11,62.46
2015,346,2015-12-12,59.52
2015,347,2015-12-13,60.71
2015,348,2015-12-14,62.82
2015,349,2015-12-15,65.66
2015,350,2015-12-16,60.96
2015,351,2015-12-17,59.02
2015,352,2015-12-18,63.81
2015,353,2015-12-19,68.0
2015,354,2015-12-20,64.24
2016,15,2016-01-15,59.27
2016,16,2016-01-16,58.0
2016,17,2016-01-17,61.58
2016,18,2016-01-18,61.92
2016,19,2016-01-19,59.93
2016,20,2016-01-20,58.0
2016,21,2016-01-21,61.54
2016,22,2016-01-22,60.92
2016,23,2016-01-23,62.35
2016,24,2016-01-24,58.84
2016,25,2016-01-25,60.65
2016,26,2016-01-26,58.22
2016,27,2016-01-27,59.17
2016,28,2016-01-28,59.08
2016,29,2016-01-29,58.0
2016,30,2016-01-30,61.2
2016,31,2016-01-31,61.11
2016,32,2016-02-01,59.91
2016,33,2016-02-02,59.85
2016,34,2016-02-03,58.48
2016,35,2016-02-04,61.18
2016,36,2016-02-05,59.9
2016,37,2016-02-06,62.94
2016,38,2016-02-07,64.65
2016,39,2016-02-08,60.71
2016,40,2016-02-09,59.03
2016,41,2016-02-10,61.5
2016,42,2016-02-11,61.01
2016,43,2016-02-12,59.86
2016,44,2016-02-13,62.09
2016,45,2016-02-14,58.0
2016,46,2016-02-15,58.19
2016,47,2016-02-16,62.75
2016,48,2016-02-17,61.22
2016,49,2016-02-18,58.03
2016,50,2016-02-19,63.33
2016,51,2016-02-20,63.76
2016,52,2016-02-21,58.41
2016,53,2016-02-22,58.0
2016,54,2016-02-23,58.0
2016,55,2016-02-24,58.0
2016,56,2016-02-25,59.52
2016,57,2016-02-26,60.59
2016,58,2016-02-27,60.98
2016,59,2016-02-28,58.5
2016,60,2016-02-29,58.5
2016,61,2016-03-01,60.05
2016,62,2016-03-02,59.85
2016,63,2016-03-03,61.25
2016,64,2016-03-04,60.63
2016,65,2016-03-05,59.08
2016,66,2016-03-06,61.26
2016,67,2016-03-07,59.11
2016,68,2016-03-08,59.41
2016,69,2016-03-09,63.68
2016,70,2016-03-10,63.26
2016,71,2016-03-11,59.93
2016,72,2016-03-12,60.7
2016,73,2016-03-13,59.0
2016,74,2016-03-14,59.32
2016,75,2016-03-15,59.65
2016,76,2016-03-16,62.47
2016,77,2016-03-17,63.05
2016,78,2016-03-18,61.62
2016,79,2016-03-19,59.41
2016,80,2016-03-20,59.3
2016,81,2016-03-21,59.13
2016,82,2016-03-22,58.44
2016,83,2016-03-23,58.39
2016,84,2016-03-24,61.17
2016,85,2016-03-25,63.52
2016,86,2016-03-26,61.47
2016,87,2016-03-27,58.0
2016,88,2016-03-28,58.03
2016,89,2016-03-29,60.13
2016,90,2016-03-30,62.06
2016,91,2016-03-31,61.47
2016,92,2016-04-01,59.3
2016,93,2016-04-02,59.17
2016,94,2016-04-03,62.08
2016,95,2016-04-04,64.18
2016,96,2016-04-05,62.64
2016,97,2016-04-06,59.68
2016,98,2016-04-07,61.25
2016,99,2016-04-08,58.0
2016,100,2016-04-09,58.36
2016,101,2016-04-10,61.2
2016,102,2016-04-11,63.08
2016,103,2016-04-12,61.0
2016,104,2016-04-13,62.16
2016,105,2016-04-14,59.22
2016,106,2016-04-15,60.95
2016,107,2016-04-16,59.44
2016,108,2016-04-17,58.0
2016,109,2016-04-18,61.95
2016,110,2016-04-19,59.25
2016,111,2016-04-20,59.27
2016,112,2016-04-21,61.25
2016,113,2016-04-22,59.94
2016,114,2016-04-23,60.7
2016,115,2016-04-24,60.65
2016,116,2016-04-25,63.11
2016,117,2016-04-26,58.17
2016,118,2016-04-27,58.0
2016,119,2016-04-28,59.06
2016,120,2016-04-29,61.54
2016,121,2016-04-30,63.46
2016,122,2016-05-01,62.16
2016,123,2016-05-02,60.96
2016,124,2016-05-03,60.04
2016,125,2016-05-04,61.25
2016,126,2016-05-05,58.95
2016,127,2016-05-06,59.35
2016,128,2016-05-07,60.48
2016,129,2016-05-08,61.04
2016,130,2016-05-09,62.02
2016,131,2016-05-10,60.81
2016,132,2016-05-11,59.6
2016,133,2016-05-12,59.63
2016,134,2016-05-13,60.85
2016,135,2016-05-14,60.35
2016,136,2016-05-15,58.0
2016,137,2016-05-16,58.92
2016,138,2016-05-17,58.0
2016,139,2016-05-18,61.32
2016,140,2016-05-19,60.05
2016,141,2016-05-20,61.43
2016,142,2016-05-21,62.91
2016,143,2016-05-22,65.74
2016,144,2016-05-23,60.19
2016,145,2016-05-24,62.57
2016,146,2016-05-25,63.32
2016,147,2016-05-26,61.03
2016,148,2016-05-27,65.12
2016,149,2016-05-28,61.25
2016,150,2016-05-29,59.39
2016,151,2016-05-30,59.14
2016,152,2016-05-31,59.35
2016,153,2016-06-01,60.52
2016,154,2016-06-02,63.43
2016,155,2016-06-03,59.24
2016,156,2016-06-04,62.82
2016,157,2016-06-05,62.38
2016,158,2016-06-06,62.74
2016,159,2016-06-07,59.9
2016,160,2016-06-08,61.01
2016,161,2016-06-09,61.87
2016,162,2016-06-10,58.0
2016,163,2016-06-11,60.32
2016,164,2016-06-12,62.27
2016,165,2016-06-13,60.51
2016,166,2016-06-14,59.11
2016,167,2016-06-15,59.86
2016,168,2016-06-16,63.21
2016,169,2016-06-17,63.08
2016,170,2016-06-18,58.14
2016,171,2016-06-19,59.38
2016,172,2016-06-20,63.38
2016,173,2016-06-21,62.13
2016,174,2016-06-22,59.25
2016,175,2016-06-23,60.79
2016,176,2016-06-24,61.28
2016,177,2016-06-25,59.22
2016,178,2016-06-26,58.94
2016,179,2016-06-27,58.61
2016,180,2016-06-28,58.37
2016,181,2016-06-29,59.55
2016,182,2016-06-30,61.09
2016,183,2016-07-01,61.97
2016,184,2016-07-02,62.63
2016,185,2016-07-03,61.89
2016,186,2016-07-04,61.2
2016,187,2016-07-05,60.43
2016,188,2016-07-06,58.0
2016,189,2016-07-07,63.16
2016,190,2016-07-08,63.65
2016,191,2016-07-09,60.89
2016,192,2016-07-10,61.43
2016,193,2016-07-11,62.36
2016,194,2016-07-12,60.34
2016,195,2016-07-13,64.14
2016,196,2016-07-14,61.97
2016,197,2016-07-15,60.45
2016,198,2016-07-16,58.0
2016,199,2016-07-17,58.0
2016,200,2016-07-18,58.0
2016,201,2016-07-19,58.0
2016,202,2016-07-20,58.0
2016,203,2016-07-21,58.34
2016,204,2016-07-22,62.25
2016,205,2016-07-23,62.36
2016,206,2016-07-24,61.11
2016,207,2016-07-25,58.06
2016,208,2016-07-26,61.31
2016,209,2016-07-27,61.81
2016,210,2016-07-28,60.87
2016,211,2016-07-29,63.16
2016,212,2016-07-30,62.99
2016,213,2016-07-31,62.2
2016,214,2016-08-01,62.42
2016,215,2016-08-02,61.23
2016,216,2016-08-03,62.82
2016,217,2016-08-04,60.34
2016,218,2016-08-05,59.14
2016,219,2016-08-06,59.17
2016,220,2016-08-07,58.64
2016,221,2016-08-08,61.78
2016,222,2016-08-09,59.5
2016,223,2016-08-10,59.61
2016,224,2016-08-11,63.3
2016,225,2016-08-12,61.11
2016,226,2016-08-13,61.7
2016,227,2016-08-14,59.9
2016,228,2016-08-15,59.96
2016,229,2016-08-16,60.34
2016,230,2016-08-17,58.45
2016,231,2016-08-18,59.65
2016,232,2016-08-19,64.42
2016,233,2016-08-20,62.5
2016,234,2016-08-21,64.39
2016,235,2016-08-22,62.82
2016,236,2016-08-23,62.25
2016,237,2016-08-24,63.11
2016,238,2016-08-25,60.41
2016,239,2016-08-26,59.44
2016,240,2016-08-27,58.0
2016,241,2016-08-28,58.0
2016,242,2016-08-29,59.1
2016,243,2016-08-30,63.21
2016,244,2016-08-31,63.85
2016,245,2016-09-01,61.87
2016,246,2016-09-02,60.84
2016,247,2016-09-03,58.0
2016,248,2016-09-04,61.43
2016,249,2016-09-05,58.66
2016,250,2016-09-06,60.37
2016,251,2016-09-07,60.05
2016,252,2016-09-08,61.09
2016,253,2016-09-09,61.26
2016,254,2016-09-10,60.41
2016,255,2016-09-11,61.84
2016,256,2016-09-12,59.76
2016,257,2016-09-13,58.0
2016,258,2016-09-14,62.55
2016,259,2016-09-15,63.51
2016,260,2016-09-16,61.29
2016,261,2016-09-17,59.06
2016,262,2016-09-18,61.97
2016,263,2016-09-19,59.11
2016,264,2016-09-20,62.63
2016,265,2016-09-21,63.59
2016,266,2016-09-22,62.63
2016,267,2016-09-23,58.0
2016,268,2016-09-24,62.06
2016,269,2016-09-25,61.7
2016,270,2016-09-26,59.19
2016,271,2016-09-27,58.15
2016,272,2016-09-28,58.04
2016,273,2016-09-29,58.8
2016,274,2016-09-30,61.75
2016,275,2016-10-01,63.73
2016,276,2016-10-02,60.54
2016,277,2016-10-03,60.93
2016,278,2016-10-04,62.64
2016,279,2016-10-05,64.18
2016,280,2016-10-06,60.29
2016,281,2016-10-07,59.03
2016,282,2016-10-08,60.59
2016,283,2016-10-09,60.62
2016,284,2016-10-10,60.07
2016,285,2016-10-11,62.08
2016,286,2016-10-12,59.79
2016,287,2016-10-13,64.09
2016,288,2016-10-14,59.83
2016,289,2016-10-15,61.67
2016,290,2016-10-16,61.48
2016,291,2016-10-17,62.82
2016,292,2016-10-18,61.58
2016,293,2016-10-19,59.13
2016,294,2016-10-20,58.0
2016,295,2016-10-21,60.08
2016,296,2016-10-22,60.62
2016,297,2016-10-23,58.41
2016,298,2016-10-24,58.0
2016,299,2016-10-25,58.0
2016,300,2016-10-26,60.38
2016,301,2016-10-27,58.62
2016,302,2016-10-28,62.47
2016,303,2016-10-29,64.68
2016,304,2016-10-30,60.48
2016,305,2016-10-31,64.4
2016,306,2016-11-01,60.56
2016,307,2016-11-02,58.0
2016,308,2016-11-03,62.14
2016,309,2016-11-04,63.18
2016,310,2016-11-05,64.29
2016,311,2016-11-06,63.82
2016,312,2016-11-07,61.2
2016,313,2016-11-08,62.66
2016,314,2016-11-09,58.0
2016,315,2016-11-10,58.58
2016,316,2016-11-11,61.0
2016,317,2016-11-12,63.84
2016,318,2016-11-13,62.03
2016,319,2016-11-14,63.29
2016,320,2016-11-15,62.11
2016,321,2016-11-16,58.0
2016,322,2016-11-17,59.11
2016,323,2016-11-18,60.24
2016,324,2016-11-19,58.0
2016,325,2016-11-20,67.87
2016,326,2016-11-21,62.27
2016,327,2016-11-22,63.57
2016,328,2016-11-23,64.23
2016,329,2016-11-24,61.83
2016,330,2016-11-25,58.37
2016,331,2016-11-26,60.81
2016,332,2016-11-27,59.44
2016,333,2016-11-28,60.29
2016,334,2016-11-29,59.91
2016,335,2016-11-30,59.25
2016,336,2016-12-01,58.0
2016,337,2016-12-02,58.5
2016,338,2016-12-03,59.36
2016,339,2016-12-04,59.05
2016,340,2016-12-05,58.48
2016,341,2016-12-06,59.71
2016,342,2016-12-07,62.6
2016,343,2016-12-08,61.76
2016,344,2016-12-09,60.87
2016,345,2016-12-10,60.63
2016,346,2016-12-11,60.52
2016,347,2016-12-12,62.05
2016,348,2016-12-13,61.11
2016,349,2016-12-14,58.55
2016,350,2016-12-15,60.32
2016,351,2016-12-16,60.38
2016,352,2016-12-17,61.7
2016,353,2016-12-18,60.78
2016,354,2016-12-19,58.78
2017,15,2017-01-15,59.46
2017,16,2017-01-16,65.78
2017,17,2017-01-17,62.57
2017,18,2017-01-18,64.76
2017,19,2017-01-19,68.33
2017,20,2017-01-20,63.74
2017,21,2017-01-21,67.34
2017,22,2017-01-22,65.05
2017,23,2017-01-23,61.73
2017,24,2017-01-24,60.57
2017,25,2017-01-25,61.61
2017,26,2017-01-26,61.32
2017,27,2017-01-27,62.19
2017,28,2017-01-28,59.41
2017,29,2017-01-29,63.71
2017,30,2017-01-30,61.7
2017,31,2017-01-31,62.44
2017,32,2017-02-01,63.96
2017,33,2017-02-02,65.27
2017,34,2017-02-03,61.18
2017,35,2017-02-04,64.68
2017,36,2017-02-05,60.43
2017,37,2017-02-06,58.0
