Date,Year,DayOfYear,Value
2014-12-14,2014,348,60.12
2014-12-15,2014,349,61.15
2014-12-16,2014,350,62.74
2014-12-17,2014,351,61.75
2014-12-18,2014,352,61.51
2014-12-19,2014,353,62.93
2014-12-20,2014,354,61.92
2015-01-15,2015,15,65.09
2015-01-16,2015,16,61.87
2015-01-17,2015,17,61.48
2015-01-18,2015,18,60.98
2015-01-19,2015,19,60.6
2015-01-20,2015,20,60.89
2015-01-21,2015,21,58.3
2015-01-22,2015,22,61.22
2015-01-23,2015,23,64.37
2015-01-24,2015,24,62.47
2015-01-25,2015,25,64.18
2015-01-26,2015,26,63.33
2015-01-27,2015,27,64.81
2015-01-28,2015,28,60.98
2015-01-29,2015,29,61.54
2015-01-30,2015,30,61.0
2015-01-31,2015,31,61.0
2015-02-01,2015,32,59.38
2015-02-02,2015,33,60.7
2015-02-03,2015,34,62.3
2015-02-04,2015,35,63.11
2015-02-05,2015,36,59.21
2015-02-06,2015,37,61.56
2015-02-07,2015,38,61.54
2015-02-08,2015,39,59.74
2015-02-09,2015,40,61.64
2015-02-10,2015,41,62.69
2015-02-11,2015,42,64.34
2015-02-12,2015,43,60.81
2015-02-13,2015,44,62.99
2015-02-14,2015,45,64.32
2015-02-15,2015,46,62.8
2015-02-16,2015,47,59.63
2015-02-17,2015,48,62.46
2015-02-18,2015,49,62.61
2015-02-19,2015,50,60.96
2015-02-20,2015,51,61.07
2015-02-21,2015,52,60.67
2015-02-22,2015,53,63.35
2015-02-23,2015,54,61.47
2015-02-24,2015,55,58.0
2015-02-25,2015,56,59.77
2015-02-26,2015,57,65.8
2015-02-27,2015,58,63.93
2015-02-28,2015,59,60.87
2015-03-01,2015,60,65.99
2015-03-02,2015,61,60.68
2015-03-03,2015,62,61.07
2015-03-04,2015,63,63.16
2015-03-05,2015,64,60.81
2015-03-06,2015,65,59.5
2015-03-07,2015,66,60.15
2015-03-08,2015,67,61.48
2015-03-09,2015,68,62.42
2015-03-10,2015,69,65.14
2015-03-11,2015,70,62.19
2015-03-12,2015,71,62.78
2015-03-13,2015,72,61.15
2015-03-14,2015,73,62.02
2015-03-15,2015,74,58.3
2015-03-16,2015,75,62.05
2015-03-17,2015,76,64.09
2015-03-18,2015,77,63.63
2015-03-19,2015,78,63.74
2015-03-20,2015,79,60.37
2015-03-21,2015,80,61.12
2015-03-22,2015,81,61.2
2015-03-23,2015,82,58.0
2015-03-24,2015,83,63.35
2015-03-25,2015,84,67.38
2015-03-26,2015,85,65.17
2015-03-27,2015,86,63.43
2015-03-28,2015,87,61.53
2015-03-29,2015,88,62.69
2015-03-30,2015,89,68.72
2015-03-31,2015,90,62.8
2015-04-01,2015,91,64.45
2015-04-02,2015,92,63.29
2015-04-03,2015,93,62.82
2015-04-04,2015,94,66.02
2015-04-05,2015,95,63.92
2015-04-06,2015,96,62.6
2015-04-07,2015,97,60.9
2015-04-08,2015,98,61.31
2015-04-09,2015,99,62.89
2015-04-10,2015,100,61.54
2015-04-11,2015,101,58.0
2015-04-12,2015,102,58.66
2015-04-13,2015,103,59.63
2015-04-14,2015,104,59.21
2015-04-15,2015,105,60.65
2015-04-16,2015,106,62.78
2015-04-17,2015,107,59.06
2015-04-18,2015,108,58.0
2015-04-19,2015,109,58.04
2015-04-20,2015,110,60.3
2015-04-21,2015,111,67.43
2015-04-22,2015,112,66.08
2015-04-23,2015,113,67.26
2015-04-24,2015,114,65.7
2015-04-25,2015,115,63.32
2015-04-26,2015,116,58.86
2015-04-27,2015,117,58.0
2015-04-28,2015,118,61.23
2015-04-29,2015,119,61.62
2015-04-30,2015,120,63.87
2015-05-01,2015,121,61.42
2015-05-02,2015,122,58.26
2015-05-03,2015,123,60.08
2015-05-04,2015,124,63.95
2015-05-05,2015,125,59.11
2015-05-06,2015,126,58.0
2015-05-07,2015,127,59.46
2015-05-08,2015,128,64.73
2015-05-09,2015,129,61.47
2015-05-10,2015,130,61.11
2015-05-11,2015,131,61.04
2015-05-12,2015,132,59.8
2015-05-13,2015,133,63.96
2015-05-14,2015,134,62.42
2015-05-15,2015,135,64.5
2015-05-16,2015,136,60.89
2015-05-17,2015,137,60.37
2015-05-18,2015,138,58.0
2015-05-19,2015,139,59.39
2015-05-20,2015,140,61.22
2015-05-21,2015,141,58.0
2015-05-22,2015,142,58.0
2015-05-23,2015,143,58.0
2015-05-24,2015,144,60.78
2015-05-25,2015,145,60.26
2015-05-26,2015,146,58.0
2015-05-27,2015,147,60.05
2015-05-28,2015,148,62.44
2015-05-29,2015,149,62.05
2015-05-30,2015,150,65.08
2015-05-31,2015,151,63.18
2015-06-01,2015,152,60.38
2015-06-02,2015,153,61.76
2015-06-03,2015,154,59.52
2015-06-04,2015,155,62.03
2015-06-05,2015,156,64.12
2015-06-06,2015,157,66.22
2015-06-07,2015,158,63.66
2015-06-08,2015,159,61.72
2015-06-09,2015,160,63.27
2015-06-10,2015,161,62.36
2015-06-11,2015,162,62.55
2015-06-12,2015,163,58.37
2015-06-13,2015,164,59.36
2015-06-14,2015,165,61.43
2015-06-15,2015,166,61.22
2015-06-16,2015,167,64.64
2015-06-17,2015,168,61.69
2015-06-18,2015,169,61.06
2015-06-19,2015,170,63.0
2015-06-20,2015,171,63.4
2015-06-21,2015,172,61.07
2015-06-22,2015,173,61.45
2015-06-23,2015,174,60.05
2015-06-24,2015,175,60.65
2015-06-25,2015,176,66.14
2015-06-26,2015,177,62.93
2015-06-27,2015,178,58.73
2015-06-28,2015,179,58.0
2015-06-29,2015,180,60.67
2015-06-30,2015,181,60.57
2015-07-01,2015,182,62.5
2015-07-02,2015,183,61.48
2015-07-03,2015,184,61.32
2015-07-04,2015,185,64.21
2015-07-05,2015,186,63.51
2015-07-06,2015,187,63.13
2015-07-07,2015,188,62.14
2015-07-08,2015,189,59.94
2015-07-09,2015,190,60.02
2015-07-10,2015,191,58.72
2015-07-11,2015,192,58.0
2015-07-12,2015,193,61.83
2015-07-13,2015,194,62.24
2015-07-14,2015,195,58.0
2015-07-15,2015,196,59.63
2015-07-16,2015,197,63.54
2015-07-17,2015,198,58.58
2015-07-18,2015,199,60.82
2015-07-19,2015,200,64.48
2015-07-20,2015,201,64.57
2015-07-21,2015,202,65.47
2015-07-22,2015,203,63.55
2015-07-23,2015,204,64.39
2015-07-24,2015,205,66.25
2015-07-25,2015,206,58.67
2015-07-26,2015,207,63.82
2015-07-27,2015,208,64.01
2015-07-28,2015,209,62.25
2015-07-29,2015,210,61.37
2015-07-30,2015,211,59.57
2015-07-31,2015,212,61.22
2015-08-01,2015,213,60.78
2015-08-02,2015,214,61.0
2015-08-03,2015,215,60.65
2015-08-04,2015,216,59.03
2015-08-05,2015,217,58.0
2015-08-06,2015,218,62.94
2015-08-07,2015,219,64.26
2015-08-08,2015,220,62.22
2015-08-09,2015,221,61.98
2015-08-10,2015,222,58.0
2015-08-11,2015,223,59.0
2015-08-12,2015,224,60.16
2015-08-13,2015,225,60.73
2015-08-14,2015,226,60.74
2015-08-15,2015,227,63.62
2015-08-16,2015,228,65.23
2015-08-17,2015,229,60.74
2015-08-18,2015,230,63.43
2015-08-19,2015,231,65.08
2015-08-20,2015,232,66.03
2015-08-21,2015,233,65.47
2015-08-22,2015,234,59.69
2015-08-23,2015,235,60.13
2015-08-24,2015,236,64.84
2015-08-25,2015,237,62.39
2015-08-26,2015,238,58.83
2015-08-27,2015,239,61.18
2015-08-28,2015,240,63.55
2015-08-29,2015,241,65.81
2015-08-30,2015,242,62.02
2015-08-31,2015,243,63.02
2015-09-01,2015,244,59.38
2015-09-02,2015,245,64.34
2015-09-03,2015,246,61.32
2015-09-04,2015,247,66.19
2015-09-05,2015,248,60.38
2015-09-06,2015,249,59.85
2015-09-07,2015,250,62.0
2015-09-08,2015,251,60.18
2015-09-09,2015,252,65.69
2015-09-10,2015,253,67.09
2015-09-11,2015,254,66.24
2015-09-12,2015,255,65.05
2015-09-13,2015,256,62.93
2015-09-14,2015,257,63.43
2015-09-15,2015,258,60.82
2015-09-16,2015,259,58.89
2015-09-17,2015,260,59.8
2015-09-18,2015,261,65.3
2015-09-19,2015,262,61.86
2015-09-20,2015,263,58.0
2015-09-21,2015,264,62.44
2015-09-22,2015,265,65.64
2015-09-23,2015,266,61.89
2015-09-24,2015,267,61.29
2015-09-25,2015,268,58.12
2015-09-26,2015,269,61.97
2015-09-27,2015,270,63.21
2015-09-28,2015,271,61.15
2015-09-29,2015,272,63.07
2015-09-30,2015,273,69.0
2015-10-01,2015,274,62.35
2015-10-02,2015,275,61.64
2015-10-03,2015,276,62.31
2015-10-04,2015,277,61.56
2015-10-05,2015,278,60.26
2015-10-06,2015,279,62.0
2015-10-07,2015,280,61.2
2015-10-08,2015,281,60.13
2015-10-09,2015,282,62.61
2015-10-10,2015,283,63.63
2015-10-11,2015,284,62.72
2015-10-12,2015,285,58.3
2015-10-13,2015,286,61.56
2015-10-14,2015,287,62.3
2015-10-15,2015,288,64.54
2015-10-16,2015,289,66.73
2015-10-17,2015,290,63.74
2015-10-18,2015,291,65.77
2015-10-19,2015,292,63.81
2015-10-20,2015,293,63.16
2015-10-21,2015,294,64.17
2015-10-22,2015,295,62.86
2015-10-23,2015,296,64.4
2015-10-24,2015,297,58.0
2015-10-25,2015,298,61.95
2015-10-26,2015,299,64.95
2015-10-27,2015,300,62.49
2015-10-28,2015,301,60.84
2015-10-29,2015,302,61.54
2015-10-30,2015,303,60.71
2015-10-31,2015,304,62.42
2015-11-01,2015,305,61.18
2015-11-02,2015,306,62.85
2015-11-03,2015,307,60.54
2015-11-04,2015,308,61.48
2015-11-05,2015,309,62.17
2015-11-06,2015,310,59.93
2015-11-07,2015,311,62.91
2015-11-08,2015,312,64.45
2015-11-09,2015,313,62.53
2015-11-10,2015,314,61.01
2015-11-11,2015,315,59.61
2015-11-12,2015,316,62.36
2015-11-13,2015,317,65.17
2015-11-14,2015,318,63.74
2015-11-15,2015,319,62.8
2015-11-16,2015,320,59.65
2015-11-17,2015,321,61.75
2015-11-18,2015,322,67.23
2015-11-19,2015,323,63.3
2015-11-20,2015,324,61.32
2015-11-21,2015,325,60.05
2015-11-22,2015,326,58.0
2015-11-23,2015,327,64.87
2015-11-24,2015,328,62.39
2015-11-25,2015,329,58.22
2015-11-26,2015,330,61.64
2015-11-27,2015,331,64.95
2015-11-28,2015,332,62.94
2015-11-29,2015,333,59.19
2015-11-30,2015,334,61.78
2015-12-01,2015,335,64.43
2015-12-02,2015,336,64.04
2015-12-03,2015,337,65.19
2015-12-04,2015,338,61.67
2015-12-05,2015,339,64.07
2015-12-06,2015,340,62.49
2015-12-07,2015,341,62.13
2015-12-08,2015,342,64.31
2015-12-09,2015,343,60.15
2015-12-10,2015,344,58.06
2015-12-11,2015,345,62.46
2015-12-12,2015,346,59.52
2015-12-13,2015,347,60.71
2015-12-14,2015,348,62.82
2015-12-15,2015,349,65.66
2015-12-16,2015,350,60.96
2015-12-17,2015,351,59.02
2015-12-18,2015,352,63.81
2015-12-19,2015,353,68.0
2015-12-20,2015,354,64.24
2016-01-15,2016,15,59.27
2016-01-16,2016,16,58.0
2016-01-17,2016,17,61.58
2016-01-18,2016,18,61.92
2016-01-19,2016,19,59.93
2016-01-20,2016,20,58.0
2016-01-21,2016,21,61.54
2016-01-22,2016,22,60.92
2016-01-23,2016,23,62.35
2016-01-24,2016,24,59.05
2016-01-25,2016,25,60.07
2016-01-26,2016,26,59.08
2016-01-27,2016,27,58.61
2016-01-28,2016,28,59.33
2016-01-29,2016,29,58.0
2016-01-30,2016,30,60.9
2016-01-31,2016,31,61.25
2016-02-01,2016,32,59.93
2016-02-02,2016,33,60.05
2016-02-03,2016,34,58.22
2016-02-04,2016,35,61.29
2016-02-05,2016,36,59.88
2016-02-06,2016,37,62.3
2016-02-07,2016,38,64.92
2016-02-08,2016,39,61.18
2016-02-09,2016,40,59.0
2016-02-10,2016,41,61.31
2016-02-11,2016,42,61.17
2016-02-12,2016,43,59.69
2016-02-13,2016,44,62.35
2016-02-14,2016,45,58.25
2016-02-15,2016,46,58.0
2016-02-16,2016,47,61.92
2016-02-17,2016,48,62.28
2016-02-18,2016,49,58.0
2016-02-19,2016,50,62.49
2016-02-20,2016,51,64.26
2016-02-21,2016,52,59.79
2016-02-22,2016,53,58.0
2016-02-23,2016,54,58.0
2016-02-24,2016,55,58.0
2016-02-25,2016,56,59.21
2016-02-26,2016,57,60.38
2016-02-27,2016,58,61.34
2016-02-28,2016,59,58.92
2016-02-29,2016,60,58.28
2016-03-01,2016,61,59.82
2016-03-02,2016,62,59.94
2016-03-03,2016,63,60.7
2016-03-04,2016,64,61.36
2016-03-05,2016,65,58.77
2016-03-06,2016,66,61.11
2016-03-07,2016,67,59.35
2016-03-08,2016,68,59.03
2016-03-09,2016,69,63.38
2016-03-10,2016,70,63.85
2016-03-11,2016,71,60.4
2016-03-12,2016,72,60.92
2016-03-13,2016,73,59.17
2016-03-14,2016,74,59.43
2016-03-15,2016,75,59.3
2016-03-16,2016,76,61.91
2016-03-17,2016,77,63.4
2016-03-18,2016,78,61.86
2016-03-19,2016,79,59.91
2016-03-20,2016,80,59.14
2016-03-21,2016,81,59.25
2016-03-22,2016,82,58.58
2016-03-23,2016,83,58.04
2016-03-24,2016,84,60.59
2016-03-25,2016,85,63.13
2016-03-26,2016,86,62.66
2016-03-27,2016,87,58.0
2016-03-28,2016,88,58.0
2016-03-29,2016,89,59.38
2016-03-30,2016,90,62.09
2016-03-31,2016,91,61.64
2016-04-01,2016,92,59.79
2016-04-02,2016,93,58.77
2016-04-03,2016,94,61.11
2016-04-04,2016,95,63.87
2016-04-05,2016,96,63.54
2016-04-06,2016,97,60.01
2016-04-07,2016,98,61.72
2016-04-08,2016,99,58.66
2016-04-09,2016,100,58.26
2016-04-10,2016,101,59.85
2016-04-11,2016,102,63.81
2016-04-12,2016,103,61.43
2016-04-13,2016,104,61.39
2016-04-14,2016,105,60.63
2016-04-15,2016,106,59.96
2016-04-16,2016,107,60.48
2016-04-17,2016,108,58.0
2016-04-18,2016,109,60.71
2016-04-19,2016,110,59.99
2016-04-20,2016,111,58.77
2016-04-21,2016,112,60.98
2016-04-22,2016,113,60.43
2016-04-23,2016,114,59.72
2016-04-24,2016,115,61.72
2016-04-25,2016,116,60.71
2016-04-26,2016,117,62.16
2016-04-27,2016,118,58.0
2016-04-28,2016,119,58.0
2016-04-29,2016,120,60.76
2016-04-30,2016,121,62.89
2016-05-01,2016,122,62.71
2016-05-02,2016,123,61.43
2016-05-03,2016,124,59.79
2016-05-04,2016,125,61.64
2016-05-05,2016,126,59.44
2016-05-06,2016,127,59.17
2016-05-07,2016,128,60.07
2016-05-08,2016,129,61.15
2016-05-09,2016,130,61.45
2016-05-10,2016,131,61.59
2016-05-11,2016,132,59.76
2016-05-12,2016,133,59.47
2016-05-13,2016,134,60.52
2016-05-14,2016,135,61.04
2016-05-15,2016,136,58.06
2016-05-16,2016,137,59.61
2016-05-17,2016,138,58.0
2016-05-18,2016,139,60.15
2016-05-19,2016,140,60.7
2016-05-20,2016,141,59.91
2016-05-21,2016,142,63.4
2016-05-22,2016,143,63.77
2016-05-23,2016,144,64.06
2016-05-24,2016,145,60.07
2016-05-25,2016,146,64.01
2016-05-26,2016,147,61.61
2016-05-27,2016,148,63.92
2016-05-28,2016,149,62.66
2016-05-29,2016,150,59.97
2016-05-30,2016,151,58.73
2016-05-31,2016,152,60.12
2016-06-01,2016,153,58.67
2016-06-02,2016,154,63.3
2016-06-03,2016,155,61.43
2016-06-04,2016,156,59.61
2016-06-05,2016,157,63.99
2016-06-06,2016,158,62.06
2016-06-07,2016,159,61.11
2016-06-08,2016,160,59.99
2016-06-09,2016,161,62.94
2016-06-10,2016,162,58.0
2016-06-11,2016,163,58.0
2016-06-12,2016,164,61.73
2016-06-13,2016,165,61.67
2016-06-14,2016,166,59.16
2016-06-15,2016,167,59.58
2016-06-16,2016,168,61.07
2016-06-17,2016,169,64.31
2016-06-18,2016,170,60.84
2016-06-19,2016,171,58.0
2016-06-20,2016,172,61.54
2016-06-21,2016,173,63.43
2016-06-22,2016,174,60.38
2016-06-23,2016,175,60.02
2016-06-24,2016,176,61.39
2016-06-25,2016,177,60.43
2016-06-26,2016,178,58.0
2016-06-27,2016,179,60.26
2016-06-28,2016,180,58.0
2016-06-29,2016,181,59.3
2016-06-30,2016,182,60.13
2016-07-01,2016,183,61.73
2016-07-02,2016,184,62.22
2016-07-03,2016,185,62.44
2016-07-04,2016,186,61.45
2016-07-05,2016,187,61.4
2016-07-06,2016,188,58.0
2016-07-07,2016,189,60.65
2016-07-08,2016,190,64.24
2016-07-09,2016,191,62.17
2016-07-10,2016,192,60.21
2016-07-11,2016,193,62.83
2016-07-12,2016,194,61.31
2016-07-13,2016,195,61.26
2016-07-14,2016,196,64.59
2016-07-15,2016,197,60.45
2016-07-16,2016,198,59.13
2016-07-17,2016,199,58.0
2016-07-18,2016,200,58.0
2016-07-19,2016,201,58.0
2016-07-20,2016,202,58.0
2016-07-21,2016,203,58.0
2016-07-22,2016,204,60.68
2016-07-23,2016,205,62.69
2016-07-24,2016,206,61.75
2016-07-25,2016,207,60.12
2016-07-26,2016,208,58.03
2016-07-27,2016,209,62.77
2016-07-28,2016,210,61.2
2016-07-29,2016,211,61.58
2016-07-30,2016,212,63.51
2016-07-31,2016,213,62.57
2016-08-01,2016,214,62.64
2016-08-02,2016,215,61.31
2016-08-03,2016,216,62.55
2016-08-04,2016,217,61.81
2016-08-05,2016,218,59.6
2016-08-06,2016,219,59.17
2016-08-07,2016,220,59.05
2016-08-08,2016,221,59.43
2016-08-09,2016,222,61.92
2016-08-10,2016,223,58.53
2016-08-11,2016,224,60.89
2016-08-12,2016,225,62.68
2016-08-13,2016,226,61.45
2016-08-14,2016,227,60.89
2016-08-15,2016,228,59.57
2016-08-16,2016,229,60.65
2016-08-17,2016,230,59.66
2016-08-18,2016,231,58.14
2016-08-19,2016,232,60.92
2016-08-20,2016,233,65.38
2016-08-21,2016,234,61.65
2016-08-22,2016,235,64.95
2016-08-23,2016,236,62.19
2016-08-24,2016,237,62.57
2016-08-25,2016,238,62.49
2016-08-26,2016,239,59.94
2016-08-27,2016,240,59.05
2016-08-28,2016,241,58.0
2016-08-29,2016,242,58.0
2016-08-30,2016,243,59.82
2016-08-31,2016,244,64.76
2016-09-01,2016,245,62.91
2016-09-02,2016,246,61.59
2016-09-03,2016,247,59.76
2016-09-04,2016,248,58.17
2016-09-05,2016,249,61.62
2016-09-06,2016,250,58.45
2016-09-07,2016,251,60.63
2016-09-08,2016,252,60.43
2016-09-09,2016,253,61.34
2016-09-10,2016,254,60.92
2016-09-11,2016,255,60.59
2016-09-12,2016,256,62.83
2016-09-13,2016,257,58.0
2016-09-14,2016,258,58.92
2016-09-15,2016,259,63.41
2016-09-16,2016,260,62.91
2016-09-17,2016,261,60.56
2016-09-18,2016,262,59.57
2016-09-19,2016,263,61.61
2016-09-20,2016,264,59.85
2016-09-21,2016,265,63.24
2016-09-22,2016,266,64.1
2016-09-23,2016,267,60.1
2016-09-24,2016,268,58.91
2016-09-25,2016,269,62.96
2016-09-26,2016,270,60.4
2016-09-27,2016,271,59.17
2016-09-28,2016,272,58.0
2016-09-29,2016,273,58.26
2016-09-30,2016,274,59.49
2016-10-01,2016,275,62.66
2016-10-02,2016,276,63.24
2016-10-03,2016,277,60.12
2016-10-04,2016,278,61.15
2016-10-05,2016,279,63.18
2016-10-06,2016,280,63.44
2016-10-07,2016,281,59.72
2016-10-08,2016,282,59.28
2016-10-09,2016,283,60.93
2016-10-10,2016,284,60.35
2016-10-11,2016,285,60.35
2016-10-12,2016,286,62.35
2016-10-13,2016,287,59.86
2016-10-14,2016,288,64.17
2016-10-15,2016,289,59.41
2016-10-16,2016,290,61.89
2016-10-17,2016,291,61.72
2016-10-18,2016,292,62.68
2016-10-19,2016,293,61.22
2016-10-20,2016,294,58.45
2016-10-21,2016,295,58.0
2016-10-22,2016,296,60.82
2016-10-23,2016,297,60.15
2016-10-24,2016,298,58.0
2016-10-25,2016,299,58.0
2016-10-26,2016,300,58.0
2016-10-27,2016,301,60.6
2016-10-28,2016,302,58.84
2016-10-29,2016,303,62.94
2016-10-30,2016,304,64.24
2016-10-31,2016,305,60.84
2016-11-01,2016,306,64.23
2016-11-02,2016,307,58.94
2016-11-03,2016,308,58.69
2016-11-04,2016,309,62.35
2016-11-05,2016,310,63.4
2016-11-06,2016,311,64.45
2016-11-07,2016,312,63.33
2016-11-08,2016,313,60.85
2016-11-09,2016,314,61.86
2016-11-10,2016,315,58.0
2016-11-11,2016,316,59.16
2016-11-12,2016,317,61.58
2016-11-13,2016,318,63.51
2016-11-14,2016,319,62.14
2016-11-15,2016,320,63.77
2016-11-16,2016,321,60.56
2016-11-17,2016,322,58.0
2016-11-18,2016,323,59.3
2016-11-19,2016,324,60.27
2016-11-20,2016,325,58.0
2016-11-21,2016,326,68.73
2016-11-22,2016,327,61.53
2016-11-23,2016,328,63.85
2016-11-24,2016,329,64.14
2016-11-25,2016,330,61.45
2016-11-26,2016,331,58.61
2016-11-27,2016,332,60.63
2016-11-28,2016,333,59.58
2016-11-29,2016,334,60.27
2016-11-30,2016,335,59.85
2016-12-01,2016,336,59.17
2016-12-02,2016,337,58.0
2016-12-03,2016,338,58.66
2016-12-04,2016,339,59.36
2016-12-05,2016,340,59.0
2016-12-06,2016,341,58.48
2016-12-07,2016,342,59.94
2016-12-08,2016,343,62.74
2016-12-09,2016,344,61.64
2016-12-10,2016,345,60.87
2016-12-11,2016,346,60.63
2016-12-12,2016,347,60.52
2016-12-13,2016,348,62.05
2016-12-14,2016,349,61.11
2016-12-15,2016,350,58.55
2016-12-16,2016,351,60.32
2016-12-17,2016,352,60.38
2016-12-18,2016,353,61.7
2016-12-19,2016,354,60.78
2016-12-20,2016,355,58.78
2017-01-15,2017,15,59.46
2017-01-16,2017,16,65.78
2017-01-17,2017,17,62.57
2017-01-18,2017,18,64.76
2017-01-19,2017,19,68.33
2017-01-20,2017,20,63.74
2017-01-21,2017,21,67.34
2017-01-22,2017,22,65.05
2017-01-23,2017,23,61.73
2017-01-24,2017,24,60.57
2017-01-25,2017,25,61.61
2017-01-26,2017,26,61.32
2017-01-27,2017,27,62.19
2017-01-28,2017,28,59.41
2017-01-29,2017,29,63.71
2017-01-30,2017,30,61.7
2017-01-31,2017,31,62.44
2017-02-01,2017,32,63.96
2017-02-02,2017,33,65.27
2017-02-03,2017,34,61.18
2017-02-04,2017,35,64.68
2017-02-05,2017,36,60.43
2017-02-06,2017,37,58.0
2017-02-07,2017,38,59.13
2017-02-08,2017,39,63.88
2017-02-09,2017,40,65.31
2017-02-10,2017,41,62.93
2017-02-11,2017,42,63.85
2017-02-12,2017,43,62.14
2017-02-13,2017,44,58.0
2017-02-14,2017,45,59.82
2017-02-15,2017,46,64.94
2017-02-16,2017,47,61.42
2017-02-17,2017,48,61.89
2017-02-18,2017,49,63.15
2017-02-19,2017,50,61.45
2017-02-20,2017,51,61.89
2017-02-21,2017,52,58.48
2017-02-22,2017,53,58.0
2017-02-23,2017,54,61.17
2017-02-24,2017,55,63.19
2017-02-25,2017,56,59.21
2017-02-26,2017,57,58.0
2017-02-27,2017,58,62.3
2017-02-28,2017,59,58.0
2017-03-01,2017,60,60.46
2017-03-02,2017,61,64.89
2017-03-03,2017,62,68.88
2017-03-04,2017,63,63.88
2017-03-05,2017,64,58.0
2017-03-06,2017,65,62.02
2017-03-07,2017,66,62.0
2017-03-08,2017,67,59.94
2017-03-09,2017,68,63.41
2017-03-10,2017,69,65.58
2017-03-11,2017,70,62.97
2017-03-12,2017,71,61.84
2017-03-13,2017,72,60.21
2017-03-14,2017,73,58.67
2017-03-15,2017,74,62.06
2017-03-16,2017,75,58.0
2017-03-17,2017,76,64.35
2017-03-18,2017,77,63.24
2017-03-19,2017,78,65.85
2017-03-20,2017,79,61.37
2017-03-21,2017,80,62.0
2017-03-22,2017,81,58.0
2017-03-23,2017,82,58.0
2017-03-24,2017,83,61.31
2017-03-25,2017,84,63.52
2017-03-26,2017,85,64.57
2017-03-27,2017,86,66.58
2017-03-28,2017,87,62.94
2017-03-29,2017,88,61.86
2017-03-30,2017,89,65.0
2017-03-31,2017,90,61.28
2017-04-01,2017,91,61.26
2017-04-02,2017,92,61.61
2017-04-03,2017,93,60.68
2017-04-04,2017,94,60.96
2017-04-05,2017,95,62.69
2017-04-06,2017,96,60.57
2017-04-07,2017,97,58.0
2017-04-08,2017,98,58.55
2017-04-09,2017,99,59.65
2017-04-10,2017,100,64.73
2017-04-11,2017,101,62.91
2017-04-12,2017,102,59.8
2017-04-13,2017,103,62.24
2017-04-14,2017,104,61.64
2017-04-15,2017,105,62.41
2017-04-16,2017,106,62.72
2017-04-17,2017,107,64.34
2017-04-18,2017,108,65.2
2017-04-19,2017,109,63.38
2017-04-20,2017,110,58.36
2017-04-21,2017,111,58.5
2017-04-22,2017,112,62.93
2017-04-23,2017,113,65.63
2017-04-24,2017,114,65.41
2017-04-25,2017,115,63.62
2017-04-26,2017,116,61.91
2017-04-27,2017,117,60.79
2017-04-28,2017,118,60.79
2017-04-29,2017,119,63.96
2017-04-30,2017,120,65.0
2017-05-01,2017,121,61.26
2017-05-02,2017,122,58.64
2017-05-03,2017,123,61.18
2017-05-04,2017,124,64.65
2017-05-05,2017,125,62.0
2017-05-06,2017,126,61.28
2017-05-07,2017,127,63.63
2017-05-08,2017,128,65.09
2017-05-09,2017,129,65.06
2017-05-10,2017,130,64.78
2017-05-11,2017,131,63.7
2017-05-12,2017,132,65.14
2017-05-13,2017,133,65.85
2017-05-14,2017,134,58.45
2017-05-15,2017,135,61.94
2017-05-16,2017,136,67.67
2017-05-17,2017,137,63.79
2017-05-18,2017,138,62.91
2017-05-19,2017,139,65.86
2017-05-20,2017,140,69.5
2017-05-21,2017,141,65.5
2017-05-22,2017,142,64.76
2017-05-23,2017,143,61.54
2017-05-24,2017,144,61.81
2017-05-25,2017,145,65.53
2017-05-26,2017,146,63.92
2017-05-27,2017,147,66.14
2017-05-28,2017,148,67.48
2017-05-29,2017,149,63.33
2017-05-30,2017,150,60.46
2017-05-31,2017,151,61.12
2017-06-01,2017,152,63.95
2017-06-02,2017,153,64.73
2017-06-03,2017,154,60.52
2017-06-04,2017,155,61.37
2017-06-05,2017,156,63.3
2017-06-06,2017,157,63.38
2017-06-07,2017,158,59.99
2017-06-08,2017,159,58.0
2017-06-09,2017,160,62.52
2017-06-10,2017,161,66.62
2017-06-11,2017,162,63.38
2017-06-12,2017,163,61.75
2017-06-13,2017,164,58.0
2017-06-14,2017,165,62.52
2017-06-15,2017,166,61.7
2017-06-16,2017,167,59.83
2017-06-17,2017,168,63.71
2017-06-18,2017,169,67.27
2017-06-19,2017,170,64.84
2017-06-20,2017,171,59.14
2017-06-21,2017,172,60.6
2017-06-22,2017,173,65.08
2017-06-23,2017,174,63.07
2017-06-24,2017,175,67.12
2017-06-25,2017,176,61.2
2017-06-26,2017,177,58.0
2017-06-27,2017,178,60.08
2017-06-28,2017,179,62.46
2017-06-29,2017,180,59.22
2017-06-30,2017,181,58.64
2017-07-01,2017,182,61.2
2017-07-02,2017,183,64.62
2017-07-03,2017,184,65.34
2017-07-04,2017,185,64.97
2017-07-05,2017,186,65.22
2017-07-06,2017,187,62.78
2017-07-07,2017,188,62.24
2017-07-08,2017,189,66.21
2017-07-09,2017,190,61.34
2017-07-10,2017,191,61.26
2017-07-11,2017,192,62.19
2017-07-12,2017,193,65.85
2017-07-13,2017,194,67.05
2017-07-14,2017,195,66.18
2017-07-15,2017,196,63.04
2017-07-16,2017,197,61.11
2017-07-17,2017,198,64.32
2017-07-18,2017,199,63.68
2017-07-19,2017,200,63.95
